iter,acc,nmi,ari,loss
13720,0.73047,0.18213,0.21227,0.01928
13860,0.72949,0.17948,0.21048,0.03233
14000,0.72981,0.17981,0.21106,0.00728
14140,0.73014,0.17937,0.21169,0.01025
14280,0.73242,0.18048,0.21596,0.0171
14420,0.73197,0.18017,0.21511,0.01237
14560,0.73089,0.17946,0.21309,0.00734
14700,0.73092,0.18032,0.21314,0.00789
14840,0.73199,0.18142,0.21513,0.09904
14980,0.73212,0.1812,0.21538,0.01256
15120,0.73417,0.18158,0.21925,0.01722
15260,0.73486,0.1814,0.22055,0.02044
15400,0.73281,0.18176,0.21666,0.00889
15540,0.73594,0.18161,0.2226,0.03484
15680,0.73743,0.1817,0.22544,0.01971
15820,0.73989,0.18425,0.23016,0.00853
15960,0.73998,0.18352,0.23033,0.00751
16100,0.73828,0.18356,0.22705,0.00914
16240,0.73648,0.1829,0.22361,0.007
16380,0.73773,0.18395,0.22599,0.00806
16520,0.73051,0.18149,0.21234,0.01143
16660,0.73011,0.17953,0.21163,0.00797
16800,0.72819,0.17891,0.20807,0.00719
16940,0.72612,0.17677,0.20429,0.00945
17080,0.72732,0.17791,0.20648,0.00874
17220,0.72947,0.17851,0.21046,0.0142
17360,0.72964,0.17856,0.21077,0.04918
17500,0.72685,0.17709,0.20563,0.0075
17640,0.72425,0.17697,0.20086,0.01146
17780,0.72519,0.17763,0.20256,0.00663
17920,0.72931,0.17954,0.21013,0.00765
18060,0.72967,0.17875,0.21083,0.01819
18200,0.72929,0.17866,0.21012,0.00714
18340,0.73147,0.1799,0.21418,0.00839
18480,0.73191,0.18026,0.21499,0.01134
18620,0.73141,0.18054,0.21404,0.00772
18760,0.73262,0.18051,0.21633,0.01496
18900,0.73636,0.18222,0.22339,0.00648
19040,0.73664,0.18159,0.22394,0.03625
19180,0.73683,0.18126,0.22429,0.00642
19320,0.73736,0.18239,0.2253,0.00686
19460,0.73794,0.18362,0.22641,0.02549
19600,0.73728,0.1828,0.22514,0.00716
19740,0.73824,0.18337,0.22699,0.02084
19880,0.73986,0.18363,0.2301,0.00695
