iter,acc,nmi,ari,loss
7000,0.67463,0.09774,0.12191,0.01087
7140,0.67651,0.09892,0.12457,0.01535
7280,0.67574,0.09836,0.12349,0.01607
7420,0.67593,0.09913,0.12373,0.01602
7560,0.67679,0.10022,0.12495,0.01174
7700,0.67793,0.1009,0.12657,0.01126
7840,0.67569,0.09947,0.12339,0.07454
7980,0.67783,0.10153,0.12642,0.059
8120,0.67905,0.10212,0.12817,0.01039
8260,0.67631,0.10053,0.12425,0.01027
8400,0.6811,0.10544,0.13111,0.05836
8540,0.68732,0.10816,0.14033,0.01195
8680,0.6881,0.10842,0.14151,0.02808
8820,0.68838,0.1087,0.14194,0.00962
8960,0.6816,0.10429,0.13186,0.01046
9100,0.68313,0.10484,0.13412,0.04981
9240,0.68318,0.1051,0.13419,0.00937
9380,0.68762,0.10729,0.14079,0.00929
9520,0.68728,0.10695,0.14029,0.00978
9660,0.68485,0.10496,0.13666,0.03884
9800,0.68617,0.10578,0.13862,0.00983
9940,0.6864,0.1057,0.13896,0.00913
10080,0.6878,0.10615,0.14106,0.02165
10220,0.68823,0.10627,0.14171,0.01262
10360,0.68487,0.10409,0.13669,0.00904
10500,0.68472,0.10418,0.13646,0.0088
10640,0.68578,0.10498,0.13805,0.02007
10780,0.68482,0.10421,0.13661,0.009
10920,0.68593,0.10506,0.13827,0.00891
11060,0.68862,0.10556,0.14227,0.01254
11200,0.69099,0.10605,0.14582,0.04079
11340,0.6921,0.10764,0.14754,0.03466
11480,0.692,0.10766,0.14739,0.01211
11620,0.69114,0.10698,0.14607,0.00911
11760,0.69187,0.10716,0.14718,0.00933
11900,0.69125,0.10689,0.14625,0.00819
12040,0.69317,0.1082,0.14917,0.0104
12180,0.6923,0.10729,0.14783,0.0145
12320,0.69514,0.10917,0.15217,0.0085
12460,0.69517,0.10909,0.15222,0.01097
12600,0.69714,0.11116,0.15529,0.00872
12740,0.69754,0.11138,0.15591,0.02252
12880,0.69849,0.11209,0.15739,0.00789
13020,0.69779,0.11103,0.15626,0.03256
13160,0.69799,0.11163,0.1566,0.00834
13300,0.69522,0.10985,0.15233,0.01346
13440,0.6948,0.1089,0.15165,0.0081
13580,0.69665,0.11057,0.15453,0.00778
13720,0.6964,0.1102,0.15413,0.00745
13860,0.69562,0.10994,0.15293,0.01424
14000,0.69722,0.11107,0.15541,0.01013
14140,0.69899,0.11303,0.1582,0.01986
14280,0.69772,0.11277,0.15625,0.04986
14420,0.70006,0.11516,0.15995,0.01127
14560,0.70119,0.11584,0.16174,0.00726
14700,0.70216,0.11562,0.1632,0.0433
14840,0.70159,0.11497,0.16229,0.02463
14980,0.70136,0.11437,0.16189,0.00719
15120,0.70131,0.11449,0.16182,0.00857
15260,0.70054,0.11358,0.16059,0.00744
15400,0.70134,0.11388,0.16181,0.00756
15540,0.70092,0.11369,0.16118,0.0073
15680,0.70106,0.11355,0.16136,0.01197
15820,0.70122,0.1143,0.16168,0.00732
15960,0.70122,0.1145,0.1617,0.0074
16100,0.70176,0.11513,0.16256,0.00717
16240,0.70147,0.11495,0.16211,0.00943
16380,0.70109,0.11498,0.16153,0.0266
16520,0.70101,0.11528,0.16142,0.00764
16660,0.69937,0.11379,0.15883,0.00695
16800,0.69947,0.11379,0.15898,0.00669
16940,0.69585,0.11124,0.15334,0.00882
17080,0.69599,0.1114,0.15355,0.0095
17220,0.69594,0.11125,0.15347,0.00649
17360,0.69652,0.1118,0.15438,0.01148
17500,0.69876,0.11372,0.15788,0.0113
17640,0.69866,0.11352,0.15772,0.00975
17780,0.70017,0.11477,0.16011,0.03906
17920,0.70119,0.11545,0.16171,0.01318
18060,0.70076,0.11522,0.16103,0.01144
18200,0.70001,0.1147,0.15985,0.01742
18340,0.70019,0.11451,0.16012,0.00671
18480,0.70119,0.1157,0.16173,0.00659
18620,0.69717,0.11265,0.15541,0.00728
18760,0.69542,0.1109,0.15267,0.0164
18900,0.69567,0.11097,0.15305,0.00654
19040,0.696,0.11121,0.15357,0.00708
19180,0.6958,0.11096,0.15325,0.00712
19320,0.69565,0.11059,0.15301,0.0077
19460,0.69347,0.10899,0.14964,0.02015
19600,0.6938,0.10931,0.15016,0.00685
