iter,acc,nmi,ari,loss
6440,0.56729,0.01111,0.01793,0.01787
6580,0.56669,0.01101,0.01763,0.02117
6720,0.5672,0.01113,0.01789,0.01146
6860,0.567,0.01106,0.01779,0.01645
7000,0.56772,0.01115,0.01815,0.0201
7140,0.56914,0.01159,0.01891,0.01474
7280,0.56985,0.01181,0.0193,0.0196
7420,0.56937,0.0118,0.01906,0.0197
7560,0.56955,0.01185,0.01916,0.01777
7700,0.56639,0.01125,0.01751,0.06901
7840,0.5677,0.01159,0.0182,0.01221
7980,0.56899,0.01158,0.01883,0.01964
8120,0.5709,0.01208,0.01987,0.01062
8260,0.57222,0.01239,0.02059,0.02392
8400,0.57145,0.0119,0.02011,0.01147
8540,0.57262,0.01206,0.02071,0.01371
8680,0.57474,0.01292,0.02197,0.04537
8820,0.57397,0.01281,0.02156,0.02583
8960,0.57301,0.01247,0.021,0.01045
9100,0.57414,0.01237,0.02154,0.01397
9240,0.57816,0.01342,0.02383,0.06075
9380,0.57704,0.01306,0.02317,0.01196
9520,0.57599,0.0128,0.02257,0.01165
9660,0.57232,0.012,0.02055,0.00933
9800,0.56035,0.00959,0.0145,0.12682
9940,0.55987,0.00919,0.01425,0.01553
10080,0.55566,0.0081,0.01233,0.01346
10220,0.55633,0.0081,0.01261,0.01139
10360,0.55773,0.00831,0.01322,0.0165
10500,0.55788,0.00857,0.01331,0.01102
10640,0.55905,0.00878,0.01384,0.01386
10780,0.55593,0.00826,0.01246,0.01197
10920,0.55271,0.00751,0.01107,0.03155
11060,0.55188,0.0074,0.01073,0.0136
11200,0.55154,0.0075,0.0106,0.02768
11340,0.54966,0.00693,0.00984,0.02009
11480,0.54307,0.00606,0.00739,0.02693
11620,0.54509,0.00641,0.00811,0.01202
11760,0.53944,0.00555,0.00615,0.03283
11900,0.53497,0.00478,0.00478,0.04152
12040,0.5359,0.0049,0.00505,0.01068
12180,0.53215,0.00448,0.00395,0.00881
12320,0.5321,0.00444,0.00394,0.00919
12460,0.53172,0.00421,0.00388,0.01373
12600,0.53142,0.00428,0.00377,0.00864
12740,0.53173,0.00442,0.00384,0.01879
12880,0.52478,0.00337,0.00215,0.00827
13020,0.52251,0.0032,0.00162,0.00808
13160,0.5224,0.0031,0.00163,0.04146
13300,0.52235,0.003,0.00165,0.03555
13440,0.52505,0.0033,0.00224,0.02923
13580,0.52591,0.00348,0.00241,0.00969
13720,0.52481,0.00338,0.00215,0.02158
13860,0.5224,0.00297,0.00168,0.0089
14000,0.51968,0.0026,0.00117,0.01026
14140,0.51771,0.00242,0.00081,0.00798
14280,0.51634,0.00246,0.00049,0.01544
14420,0.51869,0.0027,0.0009,0.01813
14560,0.51843,0.00257,0.0009,0.01034
14700,0.5225,0.00309,0.00166,0.00997
14840,0.52208,0.00292,0.00162,0.00752
14980,0.52303,0.00309,0.00179,0.00891
15120,0.52578,0.00329,0.00243,0.02157
15260,0.52736,0.00362,0.00277,0.04648
15400,0.52653,0.00346,0.00258,0.0072
15540,0.52676,0.00352,0.00263,0.01204
15680,0.52663,0.00345,0.00261,0.00775
15820,0.52628,0.00401,0.00235,0.00952
15960,0.52548,0.00384,0.00218,0.02964
16100,0.52596,0.00383,0.00232,0.02257
16240,0.52468,0.00374,0.002,0.01048
16380,0.52695,0.00393,0.00257,0.0078
16520,0.52498,0.00366,0.00211,0.00861
16660,0.52533,0.00367,0.0022,0.0118
16800,0.52848,0.00422,0.00292,0.0358
16940,0.52583,0.00378,0.0023,0.01176
17080,0.52855,0.00406,0.00298,0.00832
17220,0.52912,0.00415,0.00312,0.00712
17360,0.52798,0.00403,0.00283,0.00699
17500,0.5277,0.00406,0.00274,0.00877
17640,0.52563,0.00387,0.00222,0.00986
17780,0.52503,0.00382,0.00207,0.01423
17920,0.52593,0.00389,0.00229,0.0093
18060,0.527,0.00411,0.00252,0.00784
18200,0.52631,0.00402,0.00236,0.00894
18340,0.524,0.00373,0.00182,0.00752
18480,0.52778,0.00428,0.0027,0.00661
18620,0.52683,0.00414,0.00247,0.00694
18760,0.52858,0.00445,0.00288,0.00685
18900,0.52855,0.00457,0.00284,0.01337
19040,0.529,0.00467,0.00294,0.00696
19180,0.53078,0.00503,0.00339,0.00664
19320,0.52345,0.00433,0.00143,0.1182
19460,0.51939,0.0038,0.00057,0.04126
19600,0.51874,0.00378,0.00041,0.00859
19740,0.52144,0.00416,0.00095,0.00682
19880,0.52228,0.00431,0.00112,0.02082
