iter,acc,nmi,ari,loss
7280,0.55021,0.0047,0.00959,0.03284
7420,0.54926,0.00456,0.00924,0.01001
7560,0.54933,0.00458,0.00927,0.01021
7700,0.55141,0.0051,0.01011,0.01044
7840,0.54931,0.00482,0.00935,0.01269
7980,0.54926,0.00483,0.00934,0.01007
8120,0.54913,0.00479,0.00929,0.01332
8260,0.54891,0.00481,0.00923,0.01174
8400,0.54923,0.00493,0.00936,0.01444
8540,0.54918,0.00493,0.00935,0.01506
8680,0.54848,0.00486,0.00911,0.00989
8820,0.54874,0.00481,0.00917,0.02856
8960,0.54909,0.00495,0.00933,0.01941
9100,0.54846,0.00484,0.00909,0.01422
9240,0.54647,0.00454,0.00839,0.01003
9380,0.54704,0.00463,0.00859,nan
9520,0.54657,0.00456,0.00843,0.01013
9660,0.54679,0.00452,0.00848,0.0204
9800,0.54557,0.00431,0.00805,0.00971
9940,0.54621,0.00441,0.00827,0.01241
10080,0.54649,0.00441,0.00836,0.01168
10220,0.54596,0.00438,0.00819,0.01597
10360,0.54746,0.00476,0.00876,0.02772
10500,0.54746,0.00477,0.00876,0.00912
10640,0.54422,0.0045,0.00769,0.00932
10780,0.54256,0.00413,0.00711,0.02139
10920,0.54294,0.00418,0.00724,0.0103
11060,0.54237,0.00413,0.00706,0.00934
11200,0.54254,0.00407,0.0071,0.00933
11340,0.54149,0.00396,0.00677,0.02968
11480,0.54124,0.00388,0.00668,0.00955
11620,0.54035,0.00376,0.0064,0.01471
11760,0.53745,0.00332,0.00553,0.11028
11900,0.53774,0.00334,0.00561,0.03358
12040,0.53809,0.00335,0.0057,0.00888
12180,0.5374,0.0032,0.00549,0.01464
12320,0.54411,0.00386,0.00749,0.06922
12460,0.54276,0.00364,0.00704,0.00984
12600,0.54651,0.00412,0.00826,0.01137
12740,0.54337,0.00379,0.00726,0.00782
12880,0.54316,0.00372,0.00718,0.01637
13020,0.54311,0.00375,0.00717,0.01453
13160,0.54381,0.00385,0.0074,0.00825
13300,0.54482,0.00395,0.00772,0.02345
13440,0.54359,0.00383,0.00733,0.00839
13580,0.54359,0.0037,0.00729,0.00814
13720,0.54389,0.00376,0.0074,0.01077
13860,0.54474,0.00387,0.00767,0.00755
14000,0.54381,0.00373,0.00736,0.00905
14140,0.54491,0.00391,0.00773,0.0078
14280,0.54472,0.00391,0.00768,0.0088
14420,0.54291,0.00368,0.0071,0.0234
14560,0.54709,0.00426,0.00849,0.01127
14700,0.54771,0.00438,0.00871,0.01595
14840,0.54729,0.00426,0.00854,0.00836
14980,0.54929,0.00452,0.00924,0.01564
15120,0.54646,0.00416,0.00826,0.00738
15260,0.54519,0.00402,0.00785,0.01264
15400,0.54457,0.0039,0.00763,0.00709
15540,0.54337,0.00373,0.00724,0.00889
15680,0.54392,0.00378,0.00741,0.01152
15820,0.54376,0.00376,0.00736,0.00778
15960,0.54671,0.00424,0.00837,0.08085
16100,0.54604,0.00411,0.00812,0.00739
16240,0.54708,0.00421,0.00846,0.0069
16380,0.54693,0.00419,0.00841,0.00718
16520,0.54711,0.00417,0.00845,0.0162
16660,0.54664,0.0041,0.00829,0.00897
16800,0.55086,0.00486,0.00985,0.04496
16940,0.54976,0.0046,0.00941,0.00861
17080,0.55118,0.00484,0.00994,0.00673
17220,0.55149,0.00491,0.01006,0.00861
17360,0.55034,0.00469,0.00962,0.00654
17500,0.54991,0.00464,0.00947,0.0092
17640,0.54949,0.00462,0.00934,0.01408
17780,0.54849,0.00452,0.00899,0.01121
17920,0.54849,0.00447,0.00898,0.00824
18060,0.54799,0.00445,0.00882,0.00921
18200,0.54781,0.00438,0.00874,0.00951
18340,0.54879,0.00449,0.00907,0.00639
18480,0.54959,0.00464,0.00937,0.01096
18620,0.54798,0.00439,0.00879,0.00816
18760,0.54799,0.00438,0.00879,nan
18900,0.54753,0.00431,0.00863,0.00654
19040,0.54741,0.00433,0.0086,0.03216
19180,0.54718,0.00425,0.00851,0.00636
19320,0.54729,0.00433,0.00857,0.0073
19460,0.54542,0.00414,0.00796,0.00678
19600,0.54477,0.00405,0.00774,0.01073
19740,0.54417,0.0041,0.00758,0.0131
19880,0.54407,0.0041,0.00755,0.00607
